,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1,RT @simpeyGH: Edey pain Mahama say Akufo Addo no sell ham like kalyppo hahahaaa<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/2Mf5Emj5zs,FALSE,0,NA,03-12-16,FALSE,NA,8.05165E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SirAmankwaah,1,TRUE,FALSE,NA,NA
2,"RT @Mr_Abu233: Kalyppo is banned at polling stations on election days, says NCCE.
What about umbrellas and chickens?",FALSE,0,NA,03-12-16,FALSE,NA,8.05165E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",callmekwasi,179,TRUE,FALSE,NA,NA
3,Edey pain Mahama say Akufo Addo no sell ham like kalyppo hahahaaa<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/2Mf5Emj5zs,FALSE,2,NA,03-12-16,FALSE,NA,8.05163E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",simpeyGH,1,FALSE,FALSE,NA,NA
4,RT @StiCky_daGenius: Even dogs r drinking kalypo now.. smh,FALSE,0,NA,03-12-16,FALSE,NA,8.05153E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pawsomegear,2,TRUE,FALSE,NA,NA
5,"<ed><U+00A0><U+00BC><ed><U+00BE><U+00B9><ed><U+00A0><U+00BC><ed><U+00BE><U+00BC>S<U+025B> <U+025B>y<U+025B> Nana a, Nana-kalypo. 
S<U+025B> <U+025B>y<U+025B> Mahama nso aa, <U+025B>ne<U+025B>… https://t.co/APtHj1SCNK",FALSE,0,NA,03-12-16,FALSE,NA,8.05151E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Ferddiegh,0,FALSE,FALSE,NA,NA
6,RT @af_ia_blue: One kalyppo two biscuits <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> sister derby eh smh,FALSE,0,NA,03-12-16,FALSE,NA,8.05142E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None_LikeDeezy,3,TRUE,FALSE,NA,NA
7,Ras MK - Bibi Yayemi (kalypo Rhythm) Mixed By Nketia https://t.co/csDcTDcNgd,FALSE,0,NA,03-12-16,FALSE,NA,8.05136E+17,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",urbanroll,0,FALSE,FALSE,NA,NA
8,"Onaapo or Kalyppo... Choose your ""po"" wisely... <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> 

#copied",FALSE,0,NA,03-12-16,FALSE,NA,8.05131E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",fiifiadinkra,0,FALSE,FALSE,NA,NA
9,"To all those who need jobs,.kalyppo is recruiting she as of Dec 7 to boost production",FALSE,0,NA,03-12-16,FALSE,NA,8.05129E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",quamie_saint,0,FALSE,FALSE,NA,NA
10,RT @af_ia_blue: One kalyppo two biscuits <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> sister derby eh smh,FALSE,0,NA,03-12-16,FALSE,NA,8.05125E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thenewceremony,3,TRUE,FALSE,NA,NA
11,"Finally on Wednesday 7 December Ghana will decide whether toaso or kalypo change 
#pilolo4peace 
#hUstlEr
#JAHbless",FALSE,1,NA,03-12-16,FALSE,NA,8.05122E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yaw_saurez,0,FALSE,FALSE,NA,NA
12,RT @af_ia_blue: One kalyppo two biscuits <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> sister derby eh smh,FALSE,0,NA,03-12-16,FALSE,NA,8.0512E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",duke_njb,3,TRUE,FALSE,NA,NA
13,One kalyppo two biscuits <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> sister derby eh smh,FALSE,0,NA,03-12-16,FALSE,NA,8.05119E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",af_ia_blue,3,FALSE,FALSE,NA,NA
14,"RT @Mr_Abu233: Kalyppo is banned at polling stations on election days, says NCCE.
What about umbrellas and chickens?",FALSE,0,NA,03-12-16,FALSE,NA,8.05118E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",simpeyGH,179,TRUE,FALSE,NA,NA
15,"RT @Mr_Abu233: Kalyppo is banned at polling stations on election days, says NCCE.
What about umbrellas and chickens?",FALSE,0,NA,03-12-16,FALSE,NA,8.05118E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Miss_InDeed,179,TRUE,FALSE,NA,NA
16,<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>now you dey blame nana sake of the sugar wey dey inside kalyppo take am like that you lucky say you dey worko… https://t.co/6rsW1P2mUU,FALSE,0,NA,03-12-16,TRUE,NA,8.05099E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BHABHANGHIDHA,0,FALSE,FALSE,NA,NA
17,"Kalypo paaa e make sugars sugar so?  Eeeiii
It's all Nana Addo's fault...",FALSE,0,NA,03-12-16,FALSE,NA,8.05098E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jayzamani_,0,FALSE,FALSE,NA,NA
18,@Kwaminho @NeneMAGORTEY n u ll not ve ur way... NPP is losing d elections bcos u were drinkn kalyppo wen JDM was wrkin,FALSE,1,Kwaminho,03-12-16,FALSE,8.05087E+17,8.05087E+17,103424605,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",samuel_kodjo,0,FALSE,FALSE,NA,NA
19,Demokraxy x Andy Rox – Kalyppo (Prod.by Dannybeatz) - https://t.co/2jmTymKz7B via #dcleakers,FALSE,0,NA,03-12-16,FALSE,NA,8.05086E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",OwiaMusic,0,FALSE,FALSE,NA,NA
20,"RT @GhPolls: RT for Nana Kalyppo 
Like for Mahama Dab #GHPolls https://t.co/YFKIgq20aO",FALSE,0,NA,03-12-16,FALSE,NA,8.05083E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",selkats,29,TRUE,FALSE,NA,NA
21,RT @BuckmanRichmond: Mahama paper or Nana kalypo...let your thumb do the talking #ispeakforpeace,FALSE,0,NA,03-12-16,FALSE,NA,8.05077E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",NaaDede_3,6,TRUE,FALSE,NA,NA
22,RT @khalif_gh: Mahama paper or Nana kalyppo let your thumb talk  #ispeakforPeace,FALSE,0,NA,03-12-16,FALSE,NA,8.05076E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",NaaDede_3,5,TRUE,FALSE,NA,NA
23,@Demokraxy_Gh x AndyRox – #Kalyppo (Prod.by Dannybeatz) - https://t.co/PI1OcXBiQU via #dcleakers,FALSE,0,Demokraxy_Gh,03-12-16,FALSE,NA,8.0507E+17,2772470549,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",owiaclothing,0,FALSE,FALSE,NA,NA
24,RT @khalif_gh: Mahama paper or Nana kalyppo let your thumb talk  #ispeakforPeace,FALSE,0,NA,03-12-16,FALSE,NA,8.05066E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",OdasaniPb,5,TRUE,FALSE,NA,NA
25,RT @BuckmanRichmond: Mahama paper or Nana kalypo...let your thumb do the talking #ispeakforpeace,FALSE,0,NA,03-12-16,FALSE,NA,8.05065E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FortuneDain,6,TRUE,FALSE,NA,NA
26,RT @khalif_gh: Mahama paper or Nana kalyppo let your thumb talk  #ispeakforPeace,FALSE,0,NA,03-12-16,FALSE,NA,8.05065E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kriticskobbyPB,5,TRUE,FALSE,NA,NA
27,RT @BuckmanRichmond: Mahama paper or Nana kalypo...let your thumb do the talking #ispeakforpeace,FALSE,0,NA,03-12-16,FALSE,NA,8.05065E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Amanorbenjamin,6,TRUE,FALSE,NA,NA
28,RT @khalif_gh: Mahama paper or Nana kalyppo let your thumb talk  #ispeakforPeace,FALSE,0,NA,03-12-16,FALSE,NA,8.05064E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",QwakuJhade,5,TRUE,FALSE,NA,NA
29,RT @BuckmanRichmond: Mahama paper or Nana kalypo...let your thumb do the talking #ispeakforpeace,FALSE,0,NA,03-12-16,FALSE,NA,8.05064E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",OdasaniPb,6,TRUE,FALSE,NA,NA
30,RT @khalif_gh: Mahama paper or Nana kalyppo let your thumb talk  #ispeakforPeace,FALSE,0,NA,03-12-16,FALSE,NA,8.05064E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",khalif_gh,5,TRUE,FALSE,NA,NA
31,Mahama paper or Nana kalyppo let your thumb talk  #ispeakforPeace,FALSE,0,NA,03-12-16,FALSE,NA,8.05064E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",khalif_gh,5,FALSE,FALSE,NA,NA
32,RT @BuckmanRichmond: Mahama paper or Nana kalypo...let your thumb do the talking #ispeakforpeace,FALSE,0,NA,03-12-16,FALSE,NA,8.05063E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",khalif_gh,6,TRUE,FALSE,NA,NA
33,Mahama paper or Nana kalypo...let your thumb do the talking #ispeakforpeace,FALSE,0,NA,03-12-16,FALSE,NA,8.05063E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BuckmanRichmond,6,FALSE,FALSE,NA,NA
34,RT @amandahmeng: @GhanaSMTC someone told me I can't vote without a kalyppo. Is this true? #test #ghanaelections,FALSE,0,NA,03-12-16,FALSE,NA,8.0506E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bayor83,2,TRUE,FALSE,NA,NA
35,"Is it Nana Kalyppo or Mahama Paper, The Choice is yours. 

Shatta Wale – Nana Vrs Mahama (Prod.by Williesbeat) - https://t.co/LHjFP5Ytg6",FALSE,0,NA,03-12-16,FALSE,NA,8.05058E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",owiaclothing,0,FALSE,FALSE,NA,NA
36,"Is it Nana Kalyppo or Mahama Paper, The Choice is yours. 

Shatta Wale – Nana Vrs Mahama (Prod.by Williesbeat) - https://t.co/LpjiugFG6c",FALSE,0,NA,03-12-16,FALSE,NA,8.05058E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",OwiaMusic,0,FALSE,FALSE,NA,NA
37,"Is it Nana Kalyppo or Mahama Paper, The Choice is yours. 

Shatta Wale – Nana Vrs Mahama (Prod.by Williesbeat) - https://t.co/EZUwWeha5v",FALSE,0,NA,03-12-16,FALSE,NA,8.05058E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",dcleakers,0,FALSE,FALSE,NA,NA
38,"Is it Nana Kalyppo or Mahama Paper, The Choice is yours. 

Shatta Wale – Nana Vrs Mahama (Prod.by Williesbeat) - https://t.co/OwycLyXHjK",FALSE,0,NA,03-12-16,FALSE,NA,8.05058E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",crackers_Lab,0,FALSE,FALSE,NA,NA
39,"Chilled Kalypo or the umbrella, trying to decide how to save myself from the heat -:) 

Vote wisely, who defines... https://t.co/N6tW6l0hfS",FALSE,0,NA,03-12-16,FALSE,NA,8.05056E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",dolphmedics,0,FALSE,FALSE,NA,NA
40,Demokraxy x Andy Rox – #Kalyppo (Prod.by Dannybeatz) - https://t.co/PI1OcXBiQU via #dcleakers,FALSE,0,NA,03-12-16,FALSE,NA,8.05055E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",owiaclothing,0,FALSE,FALSE,NA,NA
41,Demokraxy x Andy Rox – #Kalyppo (Prod.by Dannybeatz) - https://t.co/2jmTymKz7B via #dcleakers,FALSE,0,NA,03-12-16,FALSE,NA,8.05055E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",OwiaMusic,0,FALSE,FALSE,NA,NA
42,Demokraxy x Andy Rox – #Kalyppo (Prod.by Dannybeatz) - https://t.co/hT8HEaXbCI via #dcleakers,FALSE,0,NA,03-12-16,FALSE,NA,8.05055E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",dcleakers,0,FALSE,FALSE,NA,NA
43,Demokraxy x Andy Rox – #Kalyppo (Prod.by Dannybeatz) - https://t.co/Uul7PkZuO1 via #dcleakers,FALSE,0,NA,03-12-16,FALSE,NA,8.05055E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",crackers_Lab,0,FALSE,FALSE,NA,NA
44,"After voting, dont move an inch. Remain at your polling station and observe while sipping your kalypo until every... https://t.co/Nj7HqltQVz",FALSE,0,NA,03-12-16,FALSE,NA,8.05045E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",ChapeeGear,0,FALSE,FALSE,NA,NA
45,"PEACE WALK... 
Nana kalyppo oooo or MAHAMA paper ooo. 
Still one Ghana.. Lol",FALSE,0,NA,03-12-16,FALSE,NA,8.0504E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Ayerteynii,0,FALSE,FALSE,NA,NA
46,Demokraxy x Andy Rox – Kalyppo (Prod.by Dannybeatz) - https://t.co/PI1OcXBiQU via #dcleakers,FALSE,0,NA,03-12-16,FALSE,NA,8.05039E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",owiaclothing,0,FALSE,FALSE,NA,NA
47,Demokraxy x Andy Rox – Kalyppo (Prod.by Dannybeatz) - https://t.co/hT8HEaXbCI via #dcleakers,FALSE,0,NA,03-12-16,FALSE,NA,8.05039E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",dcleakers,0,FALSE,FALSE,NA,NA
48,Demokraxy x Andy Rox – Kalyppo (Prod.by Dannybeatz) - https://t.co/Uul7PkZuO1 via #dcleakers,FALSE,0,NA,03-12-16,FALSE,NA,8.05039E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",crackers_Lab,0,FALSE,FALSE,NA,NA
49,I don't need to tell you. Hehehe @kwabena_muse Kalyppo or juvita https://t.co/c3x2BWBnDG…,FALSE,0,kwabena_muse,03-12-16,FALSE,8.05023E+17,8.05024E+17,171856549,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",24lexis,0,FALSE,FALSE,NA,NA
50,Kalyppo or juvita https://t.co/sDhXLHgN4d,FALSE,0,NA,03-12-16,FALSE,NA,8.05023E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kwabena_muse,0,FALSE,FALSE,NA,NA
51,RT @amandahmeng: @GhanaSMTC someone told me I can't vote without a kalyppo. Is this true? #test #ghanaelections,FALSE,0,NA,03-12-16,FALSE,NA,8.05022E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GhanaSMTC,2,TRUE,FALSE,NA,NA
52,@GhanaSMTC someone told me I can't vote without a kalyppo. Is this true? #test #ghanaelections,FALSE,0,GhanaSMTC,03-12-16,FALSE,NA,8.05021E+17,993205891,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amandahmeng,2,FALSE,FALSE,NA,NA
53,"RT @GhPolls: RT for Nana Kalyppo 
Like for Mahama Dab #GHPolls https://t.co/YFKIgq20aO",FALSE,0,NA,03-12-16,FALSE,NA,8.05018E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iM_iceberg,29,TRUE,FALSE,NA,NA
54,"Seems @NAkufoAddo and @realDonaldTrump got a lot in common 
 Kalyppo and Hamilton respectively..magic touch they gOt https://t.co/IOgxMBfLwG",FALSE,0,NA,03-12-16,FALSE,NA,8.05017E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",quamie_saint,0,FALSE,FALSE,NA,NA
55,"RT @GhPolls: RT for Nana Kalyppo 
Like for Mahama Dab #GHPolls https://t.co/YFKIgq20aO",FALSE,0,NA,03-12-16,FALSE,NA,8.05017E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ShyboiSconyPB,29,TRUE,FALSE,NA,NA
56,"After voting, dont move an inch. Remain at your polling station and observe while sipping your kalypo until every... https://t.co/zFnpm6tFQE",FALSE,1,NA,03-12-16,FALSE,NA,8.04998E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",FBawumia,0,FALSE,FALSE,NA,NA
57,Eastern NPP Declares Wednesday 7th December as Kalypo Day <U+22C6> Awake Africa https://t.co/SSov4dUgy2,FALSE,0,NA,03-12-16,FALSE,NA,8.04998E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",awake_africa,0,FALSE,FALSE,NA,NA
58,Eastern NPP Declares Wednesday 7th December as Kalypo Day https://t.co/MwLxaYg76K,FALSE,0,NA,03-12-16,FALSE,NA,8.04997E+17,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",kingsenyo,0,FALSE,FALSE,NA,NA
59,"@ELrepGH  Masa I noe dey Hear From you Again Oo Abeg Where u dey hide ur Body 
BAR |||³ Me s3 je Kalypo na Piaae<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,ELrepGH,03-12-16,FALSE,NA,8.04996E+17,95398297,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",itznewguy,0,FALSE,FALSE,NA,NA
60,I learnt we can't take kalyppo to the polling stations. Can I give a HI <U+270B> 5 <U+270B> there? Or I can't take my hand... https://t.co/Ow19bEvUSk,FALSE,0,NA,03-12-16,FALSE,NA,8.04987E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",dominic419,0,FALSE,FALSE,NA,NA
61,"RT @asanteniiba: Kalyppo has been added to de Eng dictionary, ""KALYPPO"" which is ""to change"" eg lets Kalyppo de NDC gov't <ed><U+00A0><U+00BD><ed><U+00B1><U+0087> #KalypoChalleng…",FALSE,0,NA,03-12-16,FALSE,NA,8.04961E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Osuane,8,TRUE,FALSE,NA,NA
62,RT @AyamAdoma: IMANI boss questions NCCE over ‘voting with Kalyppo’ https://t.co/faXpNW7kzi https://t.co/HLeiaeoXdZ,FALSE,0,NA,03-12-16,FALSE,NA,8.04939E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alhajikokobonko,1,TRUE,FALSE,NA,NA
63,RT @Mr_Abu233: Is Kalyppo even a political symbol?,FALSE,0,NA,03-12-16,FALSE,NA,8.04929E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",berhatberber123,13,TRUE,FALSE,NA,NA
64,"RT @Mr_Abu233: Kalyppo is banned at polling stations on election days, says NCCE.
What about umbrellas and chickens?",FALSE,0,NA,03-12-16,FALSE,NA,8.04929E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",berhatberber123,179,TRUE,FALSE,NA,NA
65,"RT @Mr_Abu233: Kalyppo is banned at polling stations on election days, says NCCE.
What about umbrellas and chickens?",FALSE,0,NA,03-12-16,FALSE,NA,8.04928E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TeamKafuiDey,179,TRUE,FALSE,NA,NA
66,RT @bksarpong: A message from kalyppo Juice <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00B9><ed><U+00A0><U+00BD><ed><U+00B8><U+00B9><ed><U+00A0><U+00BD><ed><U+00B8><U+00B9> Bro Blowman part killed me <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00B9> https://t.co/2E4k8l7dmz,FALSE,0,NA,03-12-16,FALSE,NA,8.04915E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Danieldaboateng,407,TRUE,FALSE,NA,NA
67,RT @bksarpong: A message from kalyppo Juice <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00B9><ed><U+00A0><U+00BD><ed><U+00B8><U+00B9><ed><U+00A0><U+00BD><ed><U+00B8><U+00B9> Bro Blowman part killed me <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00B9> https://t.co/2E4k8l7dmz,FALSE,0,NA,03-12-16,FALSE,NA,8.04907E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_adonnis,407,TRUE,FALSE,NA,NA
68,Demokraxy x Andy Rox – Kalyppo (Prod.by Dannybeatz) - https://t.co/2jmTymKz7B via #dcleakers,FALSE,0,NA,03-12-16,FALSE,NA,8.04905E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",OwiaMusic,0,FALSE,FALSE,NA,NA
69,Demokraxy x Andy Rox – Kalyppo (Prod.by Dannybeatz) - https://t.co/2jmTymKz7B via #dcleakers,FALSE,0,NA,03-12-16,FALSE,NA,8.04845E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",OwiaMusic,0,FALSE,FALSE,NA,NA
70,Demokraxy x Andy Rox – Kalyppo (Prod.by Dannybeatz) - https://t.co/PI1OcXBiQU via #dcleakers,FALSE,0,NA,03-12-16,FALSE,NA,8.04845E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",owiaclothing,0,FALSE,FALSE,NA,NA
